X,Y,WARD,PARCEL,PID_LONG,WPD,BATCH,SHAPE_area,SHAPE_len,Project_ID,Perm_type,Have_it,Year_TAPA,PID,Permit_ID,Proj_nam,MAL,MAL2,MAL3,MAL4,MAL5,MAL6,MAL7,Lot_Type,Add_Space,Ex__Spaces,Perm_space,Gen_Park,Rest_Park,Land_Use,_land_sqft,bldg_Sqft,Units,ManCo,ManAd,ManCon,DevName,DevName2,DevAddy,DevAddy2,Par_own,Own_Addy,Cost_Hour,Cost_day,Cost_mon,Op_hours,Op_days,Lease_Own,Park_type,Lev_grade,Entry,An_report,APCC_perm,Space_coun,Paper_rec,E_file,APCC_Notes,Issue_date,Mod_date,Mod_date2,Mod_date3,2010_Freez,2010_Exem,2010_Excl,2010_Tot,Comments,User_Group,Ut_rates,Use_Notes,Mon_Pass,Agreements,Valet,1977_PuL,1977_PuG,1977_PriL,1977_PriG,BAPCC_PuL,BAPCC_PuG,BAPCC_PrL,BAPCC_PrG,1991_PuL,1991_PuG,1991_PrL,1991_PrG,Elec_Veh,Car_van,C_V_Desc,Ped_Path,Incentives,Outlets,Out_Dets,bike_space,Bike_Short,Bike_long,Low_Em,MASS_Ride,Match,Joint,Guarantee,Sub_T_Pass,Sub_Desc,TMA,CommuteWor,Moto_Scoot,T_Pass_Sal,Trans_Coor,Ped_Prog,Shut_bus,Cash_out,prom_mats,Show_facs,Unb_Park,Car_share,Car_share2,Notes,Fenway,Perm_Summ,OBJECTID,_Freez,_Exem,_Excl,_Tot,_PuL,_PuG,_PriL,_PriG,_PuL_1,_PuG_1,_PrL,_PrG,No_2010_AP,Shape_Leng,y_n_bike,TOT_Space,Note,Proj_nam_1,TYPE,LOC_ID,Proj_nam_2,PARCEL_1,PID_LONG_1,WPD_1,PID_1,TOTAL_COM_,20171127_Respondent (First+ Last),20171127_Gensler Revised Parking Spots,20171127_Parking Typology (use dropdown)
-71.073280753706939,42.334991213599558,8,1420,0801420000,08-02-085,0,410058.32160199998,2610.55358090000,00393,"TAPA, APCC",,,0801420000,,,725 Albany St,,,,,,,,,"2,461",2475,0.000000,2475.000000,Medical,,,"245,000",,,,Boston Medical Center,,"715 Albany Street, Boston, MA 02118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,95,,,,80,,,Y,0.000000,Y,,,,214.000000,2 racks (additional),210 (existing),,,Y - GOOSE Network,,Y,Y,30%,Y - TransComm,,,Y,Y - Maureen Lacey,,Y - existing,,Y,,,Y,2.000000,,,5,0,,,,,,,,,,,,,,0.00000000000,Y,2475.00000000000,,,Exempt,A00393,,1420,0801420000,08-02-085,0801420000,80.000000,Carmen Schweizer,2475,Below Grade (building on top)
-71.068984308459136,42.361870494513454,3,427,0300427000,03-05-105,0,53829.73383310000,1102.79634710000,00020,APCC,,,0300427000,222,PARKMAN ST GARAGE,32 Fruit St,,,,,,,,,632,632,632.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,222,,,,n/a,n/a,,,,,,,0,,,,,,,,0,700,0,0,0,700,0,0,0,632,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,632.00000000000,,PARKMAN ST GARAGE,Commercial,A00020,PARKMAN ST GARAGE,427,0300427000,03-05-105,0300427000,632.000000,,,
-71.055644526440005,42.356275243742239,3,4163,0304163000,03-06-595,0,67117.20496829999,1073.31583317000,00131,APCC,,,0304163000,,Post Office Square,1P Post Office Sq,,,,,,,Garage,,1800,1800,1482.000000,318.000000,,,,,,,,Post Office Square Redevelopment Corporation,,"50 Federal Street, 3rd Floor, Boston, Massachusetts 02110",,,,4.00,18.00,275.00,,,,,7 level - below grade,,,,,,,,,,,,1482,318,,1800,,,,,,,,,900,40,,,982,,318,,1454,,795,,Y,0.000000,Y,,,,0.000000,,,,,,,,Y,,,,,,,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,1800.00000000000,,Post Office Square,Mixed,A00131,Post Office Square,4163,0304163000,03-06-595,0304163000,1800.000000,Nicholas Ficeto,1800,Below grade (no structure on top)
-71.071530322136979,42.350209022116019,5,1153,0501153000,05-01-085,0,54874.87577800000,948.06664379500,00306,APCC,,,0501153000,240.1,LIBERTY MUTUAL CO LOT,30 Saint James Ave,,,,,,,,,0,30,0.000000,30.000000,,,,,,,,,,,,,,,,,,,,,,,,240.1,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,30,0,0,0,30,0,0,0,30,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,30.00000000000,,LIBERTY MUTUAL CO LOT,Exempt,A00306,LIBERTY MUTUAL CO LOT,1153,0501153000,05-01-085,0501153000,30.000000,Kevin Kusina,30,Below Grade (building on top)
-71.049727248986699,42.356672464944133,3,2961,0302961000,03-06-017,0,241883.69565300000,2248.25809205000,00082,APCC,,,0302961000,,ROWES WHARF,350 Atlantic Ave,,,,,,,,,955,955,740.000000,215.000000,,,,,,,,Rowes Wharf Limited Partnership Affiliate of the Beacon Companies,,"One Post Office Square, Boston, MA 02109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,250,,740,,215,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,3,0,,,,,,,,,,,,,,0.00000000000,,955.00000000000,,ROWES WHARF,Mixed,A00082,ROWES WHARF,2961,0302961000,03-06-017,0302961000,955.000000,Nicholas Ficeto,955,Below Grade (building on top)
-71.056461007459234,42.349186171486053,3,5364,0305364000,03-08-425,0,794421.51022000005,6996.11078207000,00189,"TAPA, APCC",,,0305364000,,South Station,630 Atlantic Ave,640-720 Atlantic Ave,,,,,,,,755,744,0.000000,0.000000,mixed use,,"1,765,000",,,,,,,,,,,,,,,,,Self,"above grade, three l",,,,,,,,,,,,,755,,755,,,,,,,,,,,,,,,,,,10,,,Y,2.000000,Y,,,,0.000000,Y,Y,,,,Y,Developer employees. Will encourage tenants.,Y,Corporate T-Pass,,,,,Y,,,,Y,Y,,Y,3.000000,,,3,0,,,,,,,,,,,,,,0.00000000000,Y,744.00000000000,,South Station,Exempt,A00189,South Station,5364,0305364000,03-08-425,0305364000,755.000000,,744,Stand-alone parking attached to side of building
-71.052059031283079,42.365510630764483,3,3135,0303135000,03-01-035,0,17403.76938270000,650.16300699100,00097,APCC,,,0303135000,616,RESIDENTIAL GARAGE,350 North St,,,,,,,,,0,55,0.000000,55.000000,,,,,,,,,,,,,,,,,,,,,,,,616,,,,n/a,n/a,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,55,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,55.00000000000,,RESIDENTIAL GARAGE,Exempt,A00097,RESIDENTIAL GARAGE,3135,0303135000,03-01-035,0303135000,55.000000,Nicholas Ficeto,55,Below Grade (building on top)
-71.059077393019976,42.364073926739941,3,1570-10,0301570010,03-06-005,0,31118.74093990000,977.96176250800,00037,APCC,Y,,0301570010,30,CANAL ST LOT,89 Canal St,,,,,,,,,121,115,0.000000,115.000000,,,,,,,,,,,,,,,,,,,,,,,,30,,,Y,n/a,3/15/2006,,,,0,0,115,115,"Granted by APCC March 15, 2006",,,,,,,10,0,0,0,0,0,0,115,6,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,115.00000000000,,CANAL ST LOT,N/A,A00037,CANAL ST LOT,1570-10,0301570010,03-06-005,0301570010,0.000000,Kevin Kusina,115,Below Grade (building on top)
-71.062936697170684,42.348532702502602,3,5424-20,0305424020,03-08-170,0,35363.07130420000,822.77119141300,00191,"TAPA, APCC",,,0305424020,,The Metropolitan,1 Nassau St,,,,,,,Garage,,283,283,0.000000,283.000000,mixed use,"338,000",,251 housing,,,,,,,,,,,,,,,,Valet,,,,,,,,,,,,,,283,,283,"Granted by APCC October 26,2005","Residents, employee",,"The permittee shall make up to 185 spaces available to residents of The Metropolitan.  Among these 185 residential spaces, up to 44 may be made available to residents of the Oak Terrace development, located at 888 Washington Street.  Any unused residenti",,,,70,,,,,,,283,89,,,,,,0.000000,Y,,,,56.000000,4,No fewer than 52,,Y,,,,will encourage tenants,,Will coordinate with other businesses,,,Will Encourage Tenants to participate,Y,,,,Y,Y,,Y,1.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,283.00000000000,,The Metropolitan,Mixed,A00191,The Metropolitan,5424-20,0305424020,03-08-170,0305424020,372.000000,Nicholas Ficeto,283,Below Grade (building on top)
-71.073701810803328,42.351548432161117,5,1295,0501295000,05-06-055,0,45275.51730780000,855.01737551400,00312,APCC,,,0501295000,239,LOUIS BOSTON,463 Boylston St,,,,,,,,,0,35,0.000000,35.000000,,,,,,,,,,,,,,,,,,,,,,,,239,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,64,0,0,0,64,0,0,0,35,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,35.00000000000,,LOUIS BOSTON,Exempt,A00312,LOUIS BOSTON,1295,0501295000,05-06-055,0501295000,35.000000,,35,Surface Parking
-71.057370214870303,42.359267508681846,3,3694,0303694000,03-06-140,0,36390.97859050000,802.45553233700,00109,"TAPA, APCC",Y,,0303694000,40,28 STATE ST LLC,28 State St,,,,,,,,,150,150,0.000000,150.000000,,,,,,,,"State Street Limited Partnership, Ms. Katherine Bachman Esq., Hale and Dorr",,"60 State Street, Boston, MA 02109",,,,,,,,,,Valet,,,,40,,Y,Y,n/a,3/28/1996,,,,0,150,,150,,Employees and residents,,,,,,,,,,0,0,0,150,,,,,,Y,0.000000,,,,,0.000000,,,,,Y,,,Will encourage tenants,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,150.00000000000,,28 STATE ST LLC,Exempt,A00109,28 STATE ST LLC,3694,0303694000,03-06-140,0303694000,150.000000,Carmen Schweizer,150,Below Grade (building on top)
-71.073724021478228,42.348702443987925,4,1129-10,0401129010,04-02-065,0,45561.68925220000,963.95688545000,00238,APCC,Y,,0401129010,193,The Clarendon,137-141 Clarendon St,127-131 Clarendon St,,,,,,Underground,,393,393,93.000000,300.000000,,,,,,,,"The Clarendon, c/o The Beal Company",,"177 Milk Street, Boston, MA 02109",,,,,,,,,,,,,,193,,Y,Y,n/a,6/21/2006,,,,93,0,300,393,"Granted by APCC June 7, 2006","General public, residents",,,,,,61,0,0,0,93,0,0,0,93,0,0,0,,,0.000000,,,,,105.000000,10,95,,,,,,Y,,,,,,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,393.00000000000,,The Clarendon,Commercial,A00238,The Clarendon,1129-10,0401129010,04-02-065,0401129010,93.000000,Nicholas Ficeto,393,Below Grade (building on top)
-71.051472403163729,42.362603141301165,3,3549,0303549000,03-01-185,0,22568.46554830000,670.79038045400,00107,APCC,,,0303549000,628,COMMERCIAL WHARF WEST LOT,79-85 Atlantic Ave,,,,,,,,,0,40,0.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,628,,,,n/a,n/a,,,,,,,0,,,,,,,,,,,,,,,,0,0,40,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,40.00000000000,,COMMERCIAL WHARF WEST LOT,Exempt,A00107,COMMERCIAL WHARF WEST LOT,3549,0303549000,03-01-185,0303549000,40.000000,Nicholas Ficeto,40,Surface Parking
-71.066309698538262,42.352149369057194,5,31,0500031000,05-01-025,0,3169.96368847000,419.93618141900,00270,"TAPA, APCC",,,0500031000,,HERITAGE ON THE GARDEN GARAGE,144 Boylston St,146 Boylston St,150 Boylston St,156 Boylston St,,,,,,0,0,0.000000,0.000000,Institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,45,,,0.000000,,,,,0.000000,,,,,,Y,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,0.00000000000,,HERITAGE ON THE GARDEN GARAGE,Exempt,A00270,HERITAGE ON THE GARDEN GARAGE,31,0500031000,05-01-025,0500031000,45.000000,,,
-71.053137477804498,42.362760215975769,3,3478,0303478000,03-01-110,0,20266.56696470000,709.58071246500,00103,"TAPA, APCC",,,0303478000,,FULTON COURT CONDO TRUST,102-104 Fulton St,100 Fulton St,,,,,,Garage,,139,139,0.000000,139.000000,"Residential, Ground office",,10000 non residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,139,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,Y,,0.000000,Proposed shared parking arrangements for daytime/nighttime with res/office,,1,0,,,,,,,,,,,,,,0.00000000000,,139.00000000000,,FULTON COURT CONDO TRUST,Exempt,A00103,FULTON COURT CONDO TRUST,3478,0303478000,03-01-110,0303478000,139.000000,Carmen Schweizer,139,Below Grade (building on top)
-71.062278379292877,42.359585447986419,3,2726-500,0302726500,03-06-085,0,60680.12023420000,1175.21794129000,00072,APCC,,,0302726500,,STATE HOUSE GARAGE,1 Ashburton Pl,,,,,,,,,532,532,0.000000,532.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,,,,618,,,,532,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,532.00000000000,,STATE HOUSE GARAGE,Exempt,A00072,STATE HOUSE GARAGE,2726-500,0302726500,03-06-085,0302726500,532.000000,Carmen Schweizer,532,Below Grade (building on top)
-71.062131042533792,42.360479817152601,3,2726,0302726000,03-06-085,0,116031.29159199999,1443.37104157000,00071,"APCC, Cooperation Agreement",,,0302726000,,SALTONSTALL BUILDING,100 Cambridge St,,,,,,,Covered,,466,466,0.000000,466.000000,Mixed use,,"38,500 Non-residential",75,,,,"Commonwealth of Massachusetts, Division of Capital Asset Management",,"One Ashburton Place, Boston, MA",,,,6.00,20.00,350.00,,,,"""stacked assisted""",Underground,,,,,,,,,,,,,391,75,466,,,,,,,,,,,250,,,,466,,,,253,,Y,0.000000,,,Y,,0.000000,Y,Y,,,Y,Y,Y,Y,,Y - Artery Business Committee,Y,,,Y,,,,Y,,,Maybe,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,466.00000000000,,SALTONSTALL BUILDING,Exempt,A00071,SALTONSTALL BUILDING,2726,0302726000,03-06-085,0302726000,391.000000,Carmen Schweizer,466,Below Grade (building on top)
-71.066482176848069,42.352193124904346,5,29-1,0500029001,05-01-025,0,3999.96620070000,350.93885616300,00269,APCC,,,0500029001,705,PIANO ROW HOTEL,150 Boylston St,,,,,,,,,119,119,0.000000,119.000000,,,,,,,,,,,,,,,,,,,,,,,,705,,Y,,n/a,n/a,,,,0,119,,119,"Granted by APCC January 6, 1999",,,,,,,,,,,0,0,0,119,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,119.00000000000,,PIANO ROW HOTEL,Exempt,A00269,PIANO ROW HOTEL,29-1,0500029001,05-01-025,0500029001,119.000000,,,
-71.051356208780973,42.364428591091837,3,3527,0303527000,03-01-090,0,4614.82833184000,280.03126628600,00106,APCC,,,0303527000,97,,0 Commercial St,,,,,,,,,0,,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,97,,Y,,n/a,n/a,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,0.00000000000,,,Commercial,A00106,,3527,0303527000,03-01-090,0303527000,0.000000,Carmen Schweizer,45,Surface Parking
-71.083757304399526,42.344686250557331,4,1150,0401150000,04-05-005,0,357350.16766600002,3310.10361607000,00241,APCC,Y,,0401150000,263,CHRISTIAN SCIENCE GARAGE,0 Dalton St,101 Belvidere St,,,,,,,,550,510,0.000000,510.000000,,,,,,,,"Barbara Laakso, Rackemann, Sawyer & Brewster",,"One Financial Center, Boston, MA 02110",,,,,,,,,,,,,,263,,Y,Y,Not a,4/19/2005,,,,0,510,,510,,Employees,,"Our electronic records indicate that in some point between 1977 and 1991, when an updated inventory of off-street parking was conducted, the number of spaces in the garage was reduced to 510.",,,,0,0,0,550,0,0,0,550,0,0,0,510,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,Y,1,0,,,,,,,,,,,,,,0.00000000000,,510.00000000000,,CHRISTIAN SCIENCE GARAGE,Exempt,A00241,CHRISTIAN SCIENCE GARAGE,1150,0401150000,04-05-005,0401150000,510.000000,Carmen Schweizer,510,Below Grade (building on top)
-71.051873041009642,42.366513753380545,3,3081,0303081000,03-02-025,0,6313.81378121000,379.32297973400,00096,"TAPA (draft), APCC",,,0303081000,,Burroughs Wharf,380 Commercial St,,,,,,,Covered,,97,108,0.000000,0.000000,Residential,,102802,69,,,,Burroughs Wharf Associates,,"120 Fulton Street, Boston, MA 02109",,,,,,,,,,valet,Underground,,,,,,,,,,,,,4,93,97,,,,,,,,,,,,,,,97,,,,,,,0.000000,Y,,,,0.000000,,,,,,,,,,,,,,Y,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,108.00000000000,,Burroughs Wharf,Exempt,A00096,Burroughs Wharf,3081,0303081000,03-02-025,0303081000,4.000000,Carmen Schweizer,108,Surface Parking
-71.061141338782093,42.356712230006302,3,4758-10,0304758010,03-06-670,0,42880.61218030000,902.05821073900,00164,"TAPA, APCC",,,0304758010,,Suffolk Law School,120 Tremont St,,,,,,,Subsurface garage,,72,72,0.000000,72.000000,,40023,,,,,,"Suffolk University, c/o Foley, Hoag and Elliot, Douglas McGarrah",,"One Post Office Square, Boston, MA 02109",,,,,,,,,,,subsurface garage,hamilton place,,,,,,,,,,,,72,,72,,,,,,,,,,,,,,,22,,,,,,,0.000000,,,,,0.000000,,Y,,,,Y,,,,,,,,Y - part time,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,72.00000000000,,Suffolk Law School,Exempt,A00164,Suffolk Law School,4758-10,0304758010,03-06-670,0304758010,72.000000,Carmen Schweizer,72,Below Grade (building on top)
-71.057338596551205,42.353840233881357,3,4220,0304220000,03-06-485,0,61422.85565460000,1042.07133290000,00134,"TAPA, APCC
",,,0304220000,,100 Summer Street,100 Summer St,,,,,,,subsurface garage,,109,102,0.000000,109.000000,,,,,,,,"EOP-lOO Summer Street, L.L.C.",,"Two North Riverside Plaza, Chicago, IL 60606",,,,,,,,,,Valet,"below grade, garage",,,,,,,,,,,,,109,,109,,,,,,,,,,,,,,,72,,,,,,,0.000000,,,,,18.000000,12,6,,,Y,,,Will encourage tenants,,,,,,Y,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,102.00000000000,,100 Summer Street,Exempt,A00134,100 Summer Street,4220,0304220000,03-06-485,0304220000,109.000000,Carmen Schweizer,102,Below Grade (building on top)
-71.060118204021649,42.351719993014704,3,4454,0304454000,03-08-270,0,5141.47323859000,298.17698638000,00150,APCC,Y,,0304454000,612,PING ON ST LOT,0 Ping On St,,,,,,,,,22,22,22.000000,0.000000,,,,,,,,"Bradford Auto Parks, Inc",,"130 Essex Street, Boston, MA 02111",,,,,,,,,,,,,,612,,Y,Y,n/a,4/1/1983,,,,22,0,0,22,,General public,,,,,,28,0,0,0,29,0,0,0,26,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,22.00000000000,,PING ON ST LOT,Commercial,A00150,PING ON ST LOT,4454,0304454000,03-08-270,0304454000,22.000000,Carmen Schweizer,22,Surface Parking
-71.060086088371079,42.367030344120323,3,3063,0303063000,03-05-015,0,45850.23290150000,866.23629499800,00095,APCC,,,0303063000,21,CHARDON-REALTY PARKING LOT,151 Beverly St,,,,,,,,,0,100,100.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,21,,Y,,n/a,n/a,,,,,,,0,,,,,,,,53,0,0,0,53,0,0,0,100,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,0,,1,0,,,,,,,,,,,,,,0.00000000000,,100.00000000000,,CHARDON-REALTY PARKING LOT,Commercial,A00095,CHARDON-REALTY PARKING LOT,3063,0303063000,03-05-015,0303063000,100.000000,Carmen Schweizer,100,Below Grade (building on top)
-71.069212381701263,42.339405579669112,8,1170-10,0801170010,08-01-045,0,13955.44550570000,505.59690598200,00405,APCC,,,0801170010,189,POLICE HEADQUARTERS LOT,ALLEY 559,1 Schroeder Plz,,,,,,,0,0,15,0.000000,15.000000,,,,,,,,,,,,,,,,,,,,,,,,189,,,,n/a,n/a,,,,0,0,,0,,,,,,,,0,0,10,0,0,0,10,0,0,0,15,0,,,0.000000,,,,,0.000000,,,,,,,,,0,,,,,,,,,,,,,0.000000,,,0,0,,,,,,,,,,,,,,0.00000000000,,15.00000000000,,POLICE HEADQUARTERS LOT,N/A,A00405,POLICE HEADQUARTERS LOT,1170-10,0801170010,08-01-045,0801170010,0.000000,Carmen Schweizer,15,Surface Parking
-71.063109160435076,42.365160313668781,3,1920,0301920000,03-05-030,0,102872.67977400000,1280.01355248000,00051,APCC,,,0301920000,,TIP O'NEIL FEDERAL BLDG,,10 Causeway St,,,,,,,0,0,0,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,0,0,0,0,0,0,0,239,0,0,50,248,,,0.000000,,,,,0.000000,,,,,,,,,0,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,0.00000000000,,TIP O'NEIL FEDERAL BLDG,N/A,A00051,TIP O'NEIL FEDERAL BLDG,1920,0301920000,03-05-030,0301920000,0.000000,Carmen Schweizer,0,Below Grade (building on top)
-71.062336324652421,42.366168705703522,3,1925,0301925000,03-05-030,0,136694.96673799999,1700.67405422000,00499,"TAPA, APCC",,,0301925000,,Fleet Center/North Station,,0 Nashua St,0 Accolon Way,100 Accolon Way,,,,Garage,1300,1275,1300,1221.000000,54.000000,Parking,146536,,,,,,Massachusetts Bay Transportation Authority,,"Ten Park Plaza, Boston, MA 02116",,,,,,,,,,Self,below grade,,,,,,,,,,,,1221,54,,1275,,,,,,,,0,0,0,0,0,46,0,15,0,46,0,15,,Y,0.000000,Y,,,,0.000000,,Y,,,,,,,0,,,,,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,1300.00000000000,,Fleet Center/North Station,Mixed,A00499,Fleet Center/North Station,1925,0301925000,03-05-030,0301925000,1275.000000,Carmen Schweizer,1300,Stand-alone parking 
-71.061705613258894,42.365678914629193,3,1918,0301918000,03-05-030,0,89342.13166689999,1279.27491854000,00050,APCC,,,0301918000,,Causeway Strreet lots,,80-120 Fleet Center Pl,146-154 Causeway St,,,,,,0,253,293,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,0,,252,,,,,,,,191,0,0,0,191,0,0,0,231,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,0,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,293.00000000000,,Causeway Strreet lots,Commercial,A00050,Causeway Strreet lots,1918,0301918000,03-05-030,0301918000,252.000000,Carmen Schweizer,293,Surface Parking
-71.063315508900516,42.3528585717198,3,4870-400,0304870400,03-08-035,0,93004.09788469999,1626.02120959000,00172,"TAPA, APCC",Y,0,0304870400,,,,,,,,,,garage,,1413,1413,563.000000,850.000000,mixed use,,"1,410,000",,,,,,,,,,,,,,,,,"valet, shuttle, limousene",,,,154,,Y,Y,n/a,8/21/1998,,,,563,850,,1413,,,,,,,,43,0,0,0,0,563,0,850,163,0,0,0,,Y,2.000000,Y,,,,0.000000,,Y,,Y,,,,Y,50%,Y,,,,Y,,Y,,Y,Y,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,1413.00000000000,,,Mixed,A00172,,4870-400,0304870400,03-08-035,0304870400,1413.000000,Kevin Kusina,1413,Below Grade (building on top)
-71.063937611236199,42.351418941716787,3,4910-10,0304910010,03-08-060,0,18886.87175240000,705.25148093000,00176,APCC,Y,0,0304910010,166,45 Staurt Street LLC,41-47 STUART,28-58 Lagrange St,,,,,,Covered,,0,,0.000000,0.000000,,,,,,,,"45 Stuart Street LLC, c/o Rio Sacchetti",,"33 Broad Street, 10th Floor, Boston, MA 02100",,,,,,,,,,,,,,166,,,Y,n/a,2/3/2010,,,,0,0,,0,,General public,,,,,,89,0,0,0,89,0,0,0,114,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,0.00000000000,,45 Staurt Street LLC,N/A,A00176,45 Staurt Street LLC,4910-10,0304910010,03-08-060,0304910010,0.000000,Carmen Schweizer,0,Below Grade (building on top)
-71.064036624350166,42.351796758758653,3,4906,0304906000,03-08-050,0,7710.36569214000,352.40419544400,00175,APCC,,0,0304906000,165,LAGRANGE ST LOT,47-55 LA GRANGE ST,0 Lagrange St,,,,,,,,0,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,165,,,,n/a,n/a,,,,0,0,,0,,,,,,,,50,0,0,0,50,0,0,0,78,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,0.00000000000,,LAGRANGE ST LOT,N/A,A00175,LAGRANGE ST LOT,4906,0304906000,03-08-050,0304906000,0.000000,Carmen Schweizer,0,Below Grade (building on top)
-71.063636322253288,42.352166525846606,3,4895,0304895000,03-08-050,0,2403.85438806000,196.82262672800,00173,APCC,Y,0,0304895000,155,30 BOYLSTON ST LOT,30-34 BOYLSTON,0 Boylston St,,,,,,,,6,,0.000000,0.000000,,,,,,,,Albert Puglio,,"147 Lexington Street, East Boston, MA 02128",,,,,,,,,,,,,,155,,Y,Y,n/a,12/15/1982,,,,6,0,,6,Count is higher than total,General public,,,,,,14,0,0,0,18,0,0,0,22,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,6.00000000000,,30 BOYLSTON ST LOT,Commercial,A00173,30 BOYLSTON ST LOT,4895,0304895000,03-08-050,0304895000,6.000000,Carmen Schweizer,6,Surface Parking
